run,year,world,good,price,stock
3,4,Lusus,core_daten,110.22,40.864000000000004
3,4,Lusus,relikte,144.28,32.0
3,4,Tau Ceti,nahrung,20.86,56.44800000000001
3,4,Tau Ceti,rohstoffe,26.73,30.0
3,4,Tau Ceti,industrieteile,46.41,18.799999999999997
3,4,Tau Ceti,energie,38.04,18.799999999999997
3,4,Tau Ceti,luxus,81.59,30.0
3,4,Tau Ceti,biotech,76.31,36.611999999999995
3,4,Tau Ceti,core_daten,119.18,30.0
3,4,Tau Ceti,relikte,146.69,30.0
3,4,Maui-Covenant,nahrung,22.07,34.96000000000001
3,4,Maui-Covenant,rohstoffe,30.26,26.0
3,4,Maui-Covenant,industrieteile,44.58,26.0
3,4,Maui-Covenant,energie,36.31,20.0
3,4,Maui-Covenant,luxus,78.83,22.0
3,4,Maui-Covenant,biotech,78.65,35.855999999999995
3,4,Maui-Covenant,core_daten,116.86,26.0
3,4,Maui-Covenant,relikte,139.73,26.0
3,4,Marsim,nahrung,20.82,16.599999999999994
3,4,Marsim,rohstoffe,32.68,7.0
3,4,Marsim,industrieteile,40.45,52.620000000000005
3,4,Marsim,energie,39.49,43.97200000000001
3,4,Marsim,luxus,83.5,31.0
3,4,Marsim,biotech,80.26,31.0
3,4,Marsim,core_daten,116.07,31.0
3,4,Marsim,relikte,144.31,31.0
3,4,Qom-Riyadh,nahrung,21.36,18.400000000000006
3,4,Qom-Riyadh,rohstoffe,27.99,28.0
3,4,Qom-Riyadh,industrieteile,43.46,28.0
3,4,Qom-Riyadh,energie,37.42,18.400000000000006
3,4,Qom-Riyadh,luxus,76.2,32.79599999999999
3,4,Qom-Riyadh,biotech,81.89,28.0
3,4,Qom-Riyadh,core_daten,107.84,47.184
3,4,Qom-Riyadh,relikte,144.09,28.0
3,4,Bressia,nahrung,23.21,15.64
3,4,Bressia,rohstoffe,25.8,38.2992
3,4,Bressia,industrieteile,40.79,18.159999999999997
3,4,Bressia,energie,39.63,30.818399999999997
3,4,Bressia,luxus,72.22,25.0
3,4,Bressia,biotech,77.93,25.0
3,4,Bressia,core_daten,120.5,25.0
3,4,Bressia,relikte,148.54,25.0
3,4,Hebron,nahrung,20.16,17.200000000000003
3,4,Hebron,rohstoffe,26.07,26.0
3,4,Hebron,industrieteile,40.91,26.0
3,4,Hebron,energie,36.95,18.799999999999997
3,4,Hebron,luxus,83.23,31.512
3,4,Hebron,biotech,92.62,19.599999999999994
3,4,Hebron,core_daten,119.02,26.0
3,4,Hebron,relikte,156.69,26.0
3,4,Hyperion,nahrung,22.88,18.239999999999995
3,4,Hyperion,rohstoffe,30.51,29.734399999999994
3,4,Hyperion,industrieteile,46.25,24.0
3,4,Hyperion,energie,41.93,17.28
3,4,Hyperion,luxus,74.86,17.727999999999994
3,4,Hyperion,biotech,79.03,24.0
3,4,Hyperion,core_daten,107.45,24.0
3,4,Hyperion,relikte,148.26,26.867199999999997
3,5,Lusus,nahrung,44.76,10.7
3,5,Lusus,rohstoffe,29.66,32.0
3,5,Lusus,industrieteile,42.12,32.0
3,5,Lusus,energie,37.88,16.000000000000004
3,5,Lusus,luxus,76.13,48.61999999999999
3,5,Lusus,biotech,81.16,32.0
3,5,Lusus,core_daten,113.85,43.080000000000005
3,5,Lusus,relikte,146.1,32.0
3,5,Tau Ceti,nahrung,20.6,62.360000000000014
3,5,Tau Ceti,rohstoffe,27.31,26.5
3,5,Tau Ceti,industrieteile,44.68,15.999999999999996
3,5,Tau Ceti,energie,38.27,15.999999999999996
3,5,Tau Ceti,luxus,75.42,30.0
3,5,Tau Ceti,biotech,81.85,38.26499999999999
3,5,Tau Ceti,core_daten,108.14,30.0
3,5,Tau Ceti,relikte,148.94,30.0
3,5,Maui-Covenant,nahrung,21.22,37.20000000000001
3,5,Maui-Covenant,rohstoffe,27.16,20.0
3,5,Maui-Covenant,industrieteile,43.44,26.0
3,5,Maui-Covenant,energie,37.52,18.5
3,5,Maui-Covenant,luxus,79.96,21.0
3,5,Maui-Covenant,biotech,82.5,38.31999999999999
3,5,Maui-Covenant,core_daten,116.6,26.0
3,5,Maui-Covenant,relikte,152.61,26.0
3,5,Marsim,nahrung,22.47,12.999999999999995
3,5,Marsim,rohstoffe,50.96,10.5
3,5,Marsim,industrieteile,42.72,58.025000000000006
3,5,Marsim,energie,36.59,47.21500000000001
3,5,Marsim,luxus,73.86,31.0
3,5,Marsim,biotech,82.14,31.0
3,5,Marsim,core_daten,112.17,31.0
3,5,Marsim,relikte,151.72,31.0
3,5,Qom-Riyadh,nahrung,20.9,16.000000000000007
3,5,Qom-Riyadh,rohstoffe,29.68,28.0
3,5,Qom-Riyadh,industrieteile,42.8,28.0
3,5,Qom-Riyadh,energie,36.94,16.000000000000007
3,5,Qom-Riyadh,luxus,80.81,33.99499999999999
3,5,Qom-Riyadh,biotech,79.45,28.0
3,5,Qom-Riyadh,core_daten,112.59,51.98
3,5,Qom-Riyadh,relikte,137.26,28.0
3,5,Bressia,nahrung,19.48,9.3
3,5,Bressia,rohstoffe,30.68,41.623999999999995
3,5,Bressia,industrieteile,40.44,16.449999999999996
3,5,Bressia,energie,34.93,32.272999999999996
3,5,Bressia,luxus,73.82,25.0
3,5,Bressia,biotech,75.49,25.0
3,5,Bressia,core_daten,119.9,25.0
3,5,Bressia,relikte,159.44,25.0
3,5,Hebron,nahrung,22.0,15.000000000000004
3,5,Hebron,rohstoffe,27.91,26.0
3,5,Hebron,industrieteile,45.95,26.0
3,5,Hebron,energie,38.6,16.999999999999996
3,5,Hebron,luxus,73.14,32.89
3,5,Hebron,biotech,88.35,17.999999999999993
3,5,Hebron,core_daten,109.76,26.0
3,5,Hebron,relikte,139.04,26.0
3,5,Hyperion,nahrung,20.44,10.799999999999994
3,5,Hyperion,rohstoffe,27.82,31.167999999999992
3,5,Hyperion,industrieteile,40.19,24.0
3,5,Hyperion,energie,39.44,15.600000000000001
3,5,Hyperion,luxus,87.26,16.159999999999993
3,5,Hyperion,biotech,83.01,24.0
3,5,Hyperion,core_daten,102.3,24.0
3,5,Hyperion,relikte,150.41,27.583999999999996
3,6,Lusus,nahrung,26.74,10.7
3,6,Lusus,rohstoffe,29.36,32.0
3,6,Lusus,industrieteile,41.43,32.0
3,6,Lusus,energie,38.03,12.800000000000004
3,6,Lusus,luxus,77.84,51.94399999999999
3,6,Lusus,biotech,83.44,32.0
3,6,Lusus,core_daten,108.37,45.29600000000001
3,6,Lusus,relikte,141.7,32.0
3,6,Tau Ceti,nahrung,21.42,68.572
3,6,Tau Ceti,rohstoffe,27.93,26.5
3,6,Tau Ceti,industrieteile,46.43,13.199999999999996
3,6,Tau Ceti,energie,39.76,13.199999999999996
3,6,Tau Ceti,luxus,83.06,30.0
3,6,Tau Ceti,biotech,76.42,39.91799999999999
3,6,Tau Ceti,core_daten,108.11,30.0
3,6,Tau Ceti,relikte,150.18,30.0
3,6,Maui-Covenant,nahrung,21.24,32.34
3,6,Maui-Covenant,rohstoffe,27.09,14.0
3,6,Maui-Covenant,industrieteile,40.76,26.0
3,6,Maui-Covenant,energie,36.99,17.0
3,6,Maui-Covenant,luxus,81.09,20.0
3,6,Maui-Covenant,biotech,85.53,40.78399999999999
3,6,Maui-Covenant,core_daten,108.73,26.0
3,6,Maui-Covenant,relikte,139.93,26.0
3,6,Marsim,nahrung,22.73,10.5
3,6,Marsim,rohstoffe,36.84,10.5
3,6,Marsim,industrieteile,44.36,63.43000000000001
3,6,Marsim,energie,39.75,50.45800000000001
3,6,Marsim,luxus,83.1,31.0
3,6,Marsim,biotech,83.84,31.0
3,6,Marsim,core_daten,112.54,31.0
3,6,Marsim,relikte,136.77,31.0
3,6,Qom-Riyadh,nahrung,22.34,13.600000000000007
3,6,Qom-Riyadh,rohstoffe,28.1,28.0
3,6,Qom-Riyadh,industrieteile,42.52,28.0
3,6,Qom-Riyadh,energie,39.89,13.600000000000007
3,6,Qom-Riyadh,luxus,83.26,35.19399999999999
3,6,Qom-Riyadh,biotech,82.29,28.0
3,6,Qom-Riyadh,core_daten,118.04,56.775999999999996
3,6,Qom-Riyadh,relikte,153.85,28.0
3,6,Bressia,nahrung,20.36,6.960000000000001
3,6,Bressia,rohstoffe,27.59,44.94879999999999
3,6,Bressia,industrieteile,47.89,14.739999999999995
3,6,Bressia,energie,39.37,33.727599999999995
3,6,Bressia,luxus,86.03,25.0
3,6,Bressia,biotech,76.91,25.0
3,6,Bressia,core_daten,113.55,25.0
3,6,Bressia,relikte,157.7,25.0
3,6,Hebron,nahrung,21.65,12.800000000000004
3,6,Hebron,rohstoffe,29.42,26.0
3,6,Hebron,industrieteile,46.66,26.0
3,6,Hebron,energie,36.28,15.199999999999996
3,6,Hebron,luxus,71.92,34.268
3,6,Hebron,biotech,91.49,16.39999999999999
3,6,Hebron,core_daten,114.58,26.0
3,6,Hebron,relikte,137.1,26.0
3,6,Hyperion,nahrung,22.87,9.359999999999994
3,6,Hyperion,rohstoffe,27.25,32.60159999999999
3,6,Hyperion,industrieteile,39.76,24.0
3,6,Hyperion,energie,37.26,13.920000000000002
3,6,Hyperion,luxus,74.58,14.591999999999993
3,6,Hyperion,biotech,80.41,24.0
3,6,Hyperion,core_daten,119.0,24.0
3,6,Hyperion,relikte,143.91,28.300799999999995
3,7,Lusus,nahrung,23.93,10.7
3,7,Lusus,rohstoffe,27.25,32.0
3,7,Lusus,industrieteile,40.72,32.0
3,7,Lusus,energie,41.04,10.7
3,7,Lusus,luxus,75.29,55.26799999999999
3,7,Lusus,biotech,83.31,32.0
3,7,Lusus,core_daten,112.51,47.51200000000001
3,7,Lusus,relikte,146.33,32.0
3,7,Tau Ceti,nahrung,21.67,74.78399999999999
3,7,Tau Ceti,rohstoffe,29.54,26.5
3,7,Tau Ceti,industrieteile,49.24,10.399999999999995
3,7,Tau Ceti,energie,38.32,10.399999999999995
3,7,Tau Ceti,luxus,77.52,30.0
3,7,Tau Ceti,biotech,86.12,41.57099999999999
3,7,Tau Ceti,core_daten,111.14,30.0
3,7,Tau Ceti,relikte,141.03,30.0
3,7,Maui-Covenant,nahrung,20.76,24.980000000000004
3,7,Maui-Covenant,rohstoffe,27.52,14.0
3,7,Maui-Covenant,industrieteile,44.66,26.0
3,7,Maui-Covenant,energie,39.19,15.5
3,7,Maui-Covenant,luxus,76.59,19.0
3,7,Maui-Covenant,biotech,86.12,43.24799999999999
3,7,Maui-Covenant,core_daten,113.11,26.0
3,7,Maui-Covenant,relikte,140.88,26.0
3,7,Marsim,nahrung,23.0,10.5
3,7,Marsim,rohstoffe,39.35,10.5
3,7,Marsim,industrieteile,41.62,68.83500000000001
3,7,Marsim,energie,35.03,52.60100000000002
3,7,Marsim,luxus,75.66,31.0
3,7,Marsim,biotech,76.98,31.0
3,7,Marsim,core_daten,113.01,31.0
3,7,Marsim,relikte,141.42,31.0
3,7,Qom-Riyadh,nahrung,22.62,11.200000000000006
3,7,Qom-Riyadh,rohstoffe,27.4,28.0
3,7,Qom-Riyadh,industrieteile,40.07,28.0
3,7,Qom-Riyadh,energie,39.45,11.200000000000006
3,7,Qom-Riyadh,luxus,74.78,36.39299999999999
3,7,Qom-Riyadh,biotech,79.72,28.0
3,7,Qom-Riyadh,core_daten,108.06,61.571999999999996
3,7,Qom-Riyadh,relikte,139.24,28.0
3,7,Bressia,nahrung,23.31,4.620000000000001
3,7,Bressia,rohstoffe,30.74,48.27359999999999
3,7,Bressia,industrieteile,43.72,13.029999999999994
3,7,Bressia,energie,38.43,35.182199999999995
3,7,Bressia,luxus,76.24,25.0
3,7,Bressia,biotech,88.36,25.0
3,7,Bressia,core_daten,114.02,25.0
3,7,Bressia,relikte,132.44,25.0
3,7,Hebron,nahrung,22.64,10.600000000000005
3,7,Hebron,rohstoffe,26.9,26.0
3,7,Hebron,industrieteile,39.04,26.0
3,7,Hebron,energie,35.3,13.399999999999995
3,7,Hebron,luxus,83.72,35.646
3,7,Hebron,biotech,89.66,14.799999999999992
3,7,Hebron,core_daten,109.74,26.0
3,7,Hebron,relikte,147.07,26.0
3,7,Hyperion,nahrung,22.48,7.919999999999994
3,7,Hyperion,rohstoffe,26.11,28.03519999999999
3,7,Hyperion,industrieteile,44.49,24.0
3,7,Hyperion,energie,40.52,12.240000000000002
3,7,Hyperion,luxus,89.32,13.023999999999994
3,7,Hyperion,biotech,74.96,24.0
3,7,Hyperion,core_daten,114.51,24.0
3,7,Hyperion,relikte,145.34,29.017599999999995
3,8,Lusus,nahrung,24.97,10.7
3,8,Lusus,rohstoffe,29.03,32.0
3,8,Lusus,industrieteile,44.84,32.0
3,8,Lusus,energie,40.7,10.7
3,8,Lusus,luxus,78.42,58.591999999999985
3,8,Lusus,biotech,85.67,32.0
3,8,Lusus,core_daten,105.45,49.72800000000001
3,8,Lusus,relikte,153.62,32.0
3,8,Tau Ceti,nahrung,20.25,70.696
3,8,Tau Ceti,rohstoffe,28.33,26.5
3,8,Tau Ceti,industrieteile,46.85,10.3
3,8,Tau Ceti,energie,42.61,10.3
3,8,Tau Ceti,luxus,79.06,30.0
3,8,Tau Ceti,biotech,83.87,43.22399999999999
3,8,Tau Ceti,core_daten,106.92,30.0
3,8,Tau Ceti,relikte,152.07,30.0
3,8,Maui-Covenant,nahrung,21.68,26.820000000000007
3,8,Maui-Covenant,rohstoffe,29.36,14.0
3,8,Maui-Covenant,industrieteile,41.24,23.299999999999994
3,8,Maui-Covenant,energie,37.46,10.8
3,8,Maui-Covenant,luxus,80.45,18.0
3,8,Maui-Covenant,biotech,76.73,45.71199999999999
3,8,Maui-Covenant,core_daten,119.37,26.0
3,8,Maui-Covenant,relikte,143.75,26.0
3,8,Marsim,nahrung,23.99,10.5
3,8,Marsim,rohstoffe,35.69,10.5
3,8,Marsim,industrieteile,43.25,74.24000000000001
3,8,Marsim,energie,38.78,55.84400000000002
3,8,Marsim,luxus,80.16,31.0
3,8,Marsim,biotech,80.79,31.0
3,8,Marsim,core_daten,105.66,31.0
3,8,Marsim,relikte,143.72,31.0
3,8,Qom-Riyadh,nahrung,21.57,9.9
3,8,Qom-Riyadh,rohstoffe,30.09,28.0
3,8,Qom-Riyadh,industrieteile,45.31,28.0
3,8,Qom-Riyadh,energie,42.57,9.9
3,8,Qom-Riyadh,luxus,83.37,37.591999999999985
3,8,Qom-Riyadh,biotech,78.24,28.0
3,8,Qom-Riyadh,core_daten,105.21,66.368
3,8,Qom-Riyadh,relikte,141.36,28.0
3,8,Bressia,nahrung,21.86,2.2800000000000007
3,8,Bressia,rohstoffe,26.28,45.598399999999984
3,8,Bressia,industrieteile,45.87,11.319999999999993
3,8,Bressia,energie,35.28,32.8368
3,8,Bressia,luxus,80.6,25.0
3,8,Bressia,biotech,79.97,25.0
3,8,Bressia,core_daten,107.98,25.0
3,8,Bressia,relikte,158.72,25.0
3,8,Hebron,nahrung,20.54,8.400000000000006
3,8,Hebron,rohstoffe,30.58,26.0
3,8,Hebron,industrieteile,42.98,26.0
3,8,Hebron,energie,40.36,11.599999999999994
3,8,Hebron,luxus,73.19,37.024
3,8,Hebron,biotech,90.92,13.199999999999992
3,8,Hebron,core_daten,121.26,26.0
3,8,Hebron,relikte,137.03,26.0
3,8,Hyperion,nahrung,21.69,6.479999999999993
3,8,Hyperion,rohstoffe,29.29,29.468799999999987
3,8,Hyperion,industrieteile,42.59,24.0
3,8,Hyperion,energie,41.12,10.560000000000002
3,8,Hyperion,luxus,85.2,11.455999999999994
3,8,Hyperion,biotech,78.97,24.0
3,8,Hyperion,core_daten,116.86,24.0
3,8,Hyperion,relikte,152.64,29.734399999999994
3,9,Lusus,nahrung,25.71,10.7
3,9,Lusus,rohstoffe,28.93,32.0
3,9,Lusus,industrieteile,42.54,32.0
3,9,Lusus,energie,39.32,10.7
3,9,Lusus,luxus,77.32,61.91599999999998
3,9,Lusus,biotech,84.46,32.0
3,9,Lusus,core_daten,115.32,51.94400000000001
3,9,Lusus,relikte,136.93,32.0
3,9,Tau Ceti,nahrung,20.69,59.30799999999999
3,9,Tau Ceti,rohstoffe,28.8,26.5
3,9,Tau Ceti,industrieteile,48.43,10.3
3,9,Tau Ceti,energie,39.25,10.3
3,9,Tau Ceti,luxus,80.21,30.0
3,9,Tau Ceti,biotech,83.32,44.87699999999999
3,9,Tau Ceti,core_daten,113.15,30.0
3,9,Tau Ceti,relikte,153.17,30.0
3,9,Maui-Covenant,nahrung,21.03,25.360000000000007
3,9,Maui-Covenant,rohstoffe,26.9,14.0
3,9,Maui-Covenant,industrieteile,41.63,20.499999999999993
3,9,Maui-Covenant,energie,40.33,9.3
3,9,Maui-Covenant,luxus,76.76,17.0
3,9,Maui-Covenant,biotech,86.05,48.17599999999999
3,9,Maui-Covenant,core_daten,115.69,26.0
3,9,Maui-Covenant,relikte,150.4,26.0
3,9,Marsim,nahrung,21.71,10.5
3,9,Marsim,rohstoffe,34.86,10.5
3,9,Marsim,industrieteile,44.46,79.64500000000001
3,9,Marsim,energie,37.39,50.687000000000026
3,9,Marsim,luxus,78.12,31.0
3,9,Marsim,biotech,81.78,31.0
3,9,Marsim,core_daten,116.46,31.0
3,9,Marsim,relikte,142.55,31.0
3,9,Qom-Riyadh,nahrung,22.83,9.9
3,9,Qom-Riyadh,rohstoffe,27.24,28.0
3,9,Qom-Riyadh,industrieteile,45.35,28.0
3,9,Qom-Riyadh,energie,41.71,9.9
3,9,Qom-Riyadh,luxus,76.7,38.79099999999998
3,9,Qom-Riyadh,biotech,81.46,28.0
3,9,Qom-Riyadh,core_daten,117.38,71.16399999999999
3,9,Qom-Riyadh,relikte,141.98,28.0
3,9,Bressia,nahrung,33.19,9.3
3,9,Bressia,rohstoffe,30.59,48.92319999999998
3,9,Bressia,industrieteile,49.71,9.609999999999992
3,9,Bressia,energie,35.69,34.291399999999996
3,9,Bressia,luxus,83.39,25.0
3,9,Bressia,biotech,83.55,25.0
3,9,Bressia,core_daten,119.56,25.0
3,9,Bressia,relikte,133.57,25.0
3,9,Hebron,nahrung,21.84,6.2000000000000055
3,9,Hebron,rohstoffe,28.22,26.0
3,9,Hebron,industrieteile,45.34,26.0
3,9,Hebron,energie,39.09,9.799999999999994
3,9,Hebron,luxus,71.62,38.402
3,9,Hebron,biotech,82.74,11.599999999999993
3,9,Hebron,core_daten,120.0,26.0
3,9,Hebron,relikte,156.16,26.0
3,9,Hyperion,nahrung,22.38,5.039999999999993
3,9,Hyperion,rohstoffe,26.15,24.902399999999986
3,9,Hyperion,industrieteile,45.04,24.0
3,9,Hyperion,energie,42.34,8.880000000000003
3,9,Hyperion,luxus,80.23,9.887999999999995
3,9,Hyperion,biotech,81.61,24.0
3,9,Hyperion,core_daten,108.4,24.0
3,9,Hyperion,relikte,132.54,30.451199999999993
3,10,Lusus,nahrung,24.31,10.7
3,10,Lusus,rohstoffe,26.93,32.0
3,10,Lusus,industrieteile,44.9,32.0
3,10,Lusus,energie,39.36,10.7
3,10,Lusus,luxus,80.82,65.23999999999998
3,10,Lusus,biotech,84.85,32.0
3,10,Lusus,core_daten,108.5,54.16000000000001
3,10,Lusus,relikte,142.46,32.0
3,10,Tau Ceti,nahrung,20.02,53.91999999999999
3,10,Tau Ceti,rohstoffe,29.24,26.5
3,10,Tau Ceti,industrieteile,51.15,10.3
3,10,Tau Ceti,energie,42.38,10.3
3,10,Tau Ceti,luxus,78.67,30.0
3,10,Tau Ceti,biotech,81.63,46.52999999999999
3,10,Tau Ceti,core_daten,111.31,30.0
3,10,Tau Ceti,relikte,148.99,30.0
3,10,Maui-Covenant,nahrung,20.21,27.20000000000001
3,10,Maui-Covenant,rohstoffe,27.76,14.0
3,10,Maui-Covenant,industrieteile,43.96,20.499999999999993
3,10,Maui-Covenant,energie,38.43,7.800000000000001
3,10,Maui-Covenant,luxus,86.4,16.0
3,10,Maui-Covenant,biotech,83.54,50.639999999999986
3,10,Maui-Covenant,core_daten,108.25,26.0
3,10,Maui-Covenant,relikte,136.55,26.0
3,10,Marsim,nahrung,22.96,10.5
3,10,Marsim,rohstoffe,35.46,10.5
3,10,Marsim,industrieteile,42.42,85.05000000000001
3,10,Marsim,energie,37.83,45.53000000000003
3,10,Marsim,luxus,81.81,31.0
3,10,Marsim,biotech,80.42,31.0
3,10,Marsim,core_daten,113.26,31.0
3,10,Marsim,relikte,150.75,31.0
3,10,Qom-Riyadh,nahrung,21.03,9.9
3,10,Qom-Riyadh,rohstoffe,27.87,28.0
3,10,Qom-Riyadh,industrieteile,44.41,28.0
3,10,Qom-Riyadh,energie,39.95,9.9
3,10,Qom-Riyadh,luxus,82.82,39.98999999999998
3,10,Qom-Riyadh,biotech,77.35,28.0
3,10,Qom-Riyadh,core_daten,105.93,75.95999999999998
3,10,Qom-Riyadh,relikte,142.68,28.0
3,10,Bressia,nahrung,21.97,6.960000000000001
3,10,Bressia,rohstoffe,27.64,52.23348479999998
3,10,Bressia,industrieteile,43.84,7.899999999999992
3,10,Bressia,energie,37.06,35.73964959999999
3,10,Bressia,luxus,84.89,25.0
3,10,Bressia,biotech,88.72,25.0
3,10,Bressia,core_daten,115.61,25.0
3,10,Bressia,relikte,138.8,25.0
3,10,Hebron,nahrung,23.23,4.000000000000005
3,10,Hebron,rohstoffe,26.61,26.0
3,10,Hebron,industrieteile,39.17,23.2
3,10,Hebron,energie,42.17,7.999999999999994
3,10,Hebron,luxus,74.99,39.78
3,10,Hebron,biotech,82.89,9.999999999999993
3,10,Hebron,core_daten,119.75,26.0
3,10,Hebron,relikte,134.92,26.0
3,10,Hyperion,nahrung,21.36,3.5999999999999925
3,10,Hyperion,rohstoffe,26.58,20.335999999999984
3,10,Hyperion,industrieteile,46.02,24.0
3,10,Hyperion,energie,41.44,7.200000000000003
3,10,Hyperion,luxus,79.45,8.319999999999995
3,10,Hyperion,biotech,75.16,24.0
3,10,Hyperion,core_daten,121.76,24.0
3,10,Hyperion,relikte,134.56,31.167999999999992
3,11,Lusus,nahrung,26.03,10.7
3,11,Lusus,rohstoffe,28.76,32.0
3,11,Lusus,industrieteile,42.55,32.0
3,11,Lusus,energie,41.06,10.7
3,11,Lusus,luxus,76.0,68.56399999999998
3,11,Lusus,biotech,83.09,32.0
3,11,Lusus,core_daten,107.04,56.37600000000001
3,11,Lusus,relikte,144.4,32.0
3,11,Tau Ceti,nahrung,20.13,48.53199999999999
3,11,Tau Ceti,rohstoffe,28.0,26.5
3,11,Tau Ceti,industrieteile,50.64,10.3
3,11,Tau Ceti,energie,41.45,10.3
3,11,Tau Ceti,luxus,80.2,30.0
3,11,Tau Ceti,biotech,82.75,48.182999999999986
3,11,Tau Ceti,core_daten,105.44,30.0
3,11,Tau Ceti,relikte,150.27,30.0
3,11,Maui-Covenant,nahrung,21.82,29.040000000000013
3,11,Maui-Covenant,rohstoffe,29.6,14.0
3,11,Maui-Covenant,industrieteile,43.01,20.499999999999993
3,11,Maui-Covenant,energie,41.96,9.5
3,11,Maui-Covenant,luxus,86.18,15.0
3,11,Maui-Covenant,biotech,78.83,53.103999999999985
3,11,Maui-Covenant,core_daten,107.97,26.0
3,11,Maui-Covenant,relikte,142.44,26.0
3,11,Marsim,nahrung,21.27,10.5
3,11,Marsim,rohstoffe,35.94,10.5
3,11,Marsim,industrieteile,40.14,84.545
3,11,Marsim,energie,35.02,33.59300000000004
3,11,Marsim,luxus,77.7,31.0
3,11,Marsim,biotech,76.43,29.89999999999999
3,11,Marsim,core_daten,112.31,31.0
3,11,Marsim,relikte,151.42,31.0
3,11,Qom-Riyadh,nahrung,22.66,9.9
3,11,Qom-Riyadh,rohstoffe,26.84,28.0
3,11,Qom-Riyadh,industrieteile,43.97,28.0
3,11,Qom-Riyadh,energie,39.07,9.9
3,11,Qom-Riyadh,luxus,81.55,41.18899999999998
3,11,Qom-Riyadh,biotech,83.21,28.0
3,11,Qom-Riyadh,core_daten,112.48,80.75599999999997
3,11,Qom-Riyadh,relikte,144.03,28.0
3,11,Bressia,nahrung,24.81,4.620000000000001
3,11,Bressia,rohstoffe,26.77,55.543769599999976
3,11,Bressia,industrieteile,50.91,9.3
3,11,Bressia,energie,35.3,37.18789919999999
3,11,Bressia,luxus,72.77,22.651999999999994
3,11,Bressia,biotech,77.37,25.0
3,11,Bressia,core_daten,102.85,25.0
3,11,Bressia,relikte,154.85,25.0
3,11,Hebron,nahrung,23.08,1.8000000000000052
3,11,Hebron,rohstoffe,28.89,26.0
3,11,Hebron,industrieteile,40.96,23.2
3,11,Hebron,energie,39.49,6.199999999999994
3,11,Hebron,luxus,82.78,41.158
3,11,Hebron,biotech,90.91,9.5
3,11,Hebron,core_daten,107.78,26.0
3,11,Hebron,relikte,152.31,26.0
3,11,Hyperion,nahrung,21.72,2.159999999999992
3,11,Hyperion,rohstoffe,26.02,15.769599999999983
3,11,Hyperion,industrieteile,44.4,24.0
3,11,Hyperion,energie,43.54,9.1
3,11,Hyperion,luxus,90.41,9.1
3,11,Hyperion,biotech,85.0,24.0
3,11,Hyperion,core_daten,122.28,24.0
3,11,Hyperion,relikte,156.69,31.88479999999999
3,12,Lusus,nahrung,24.37,10.7
3,12,Lusus,rohstoffe,28.73,32.0
3,12,Lusus,industrieteile,42.27,32.0
3,12,Lusus,energie,42.61,10.7
3,12,Lusus,luxus,76.66,71.88799999999998
3,12,Lusus,biotech,77.1,32.0
3,12,Lusus,core_daten,107.63,58.59200000000001
3,12,Lusus,relikte,138.2,32.0
3,12,Tau Ceti,nahrung,21.39,43.14399999999999
3,12,Tau Ceti,rohstoffe,29.17,26.5
3,12,Tau Ceti,industrieteile,48.43,10.3
3,12,Tau Ceti,energie,40.14,10.3
3,12,Tau Ceti,luxus,81.04,30.0
3,12,Tau Ceti,biotech,80.65,49.835999999999984
3,12,Tau Ceti,core_daten,112.55,30.0
3,12,Tau Ceti,relikte,139.38,30.0
3,12,Maui-Covenant,nahrung,22.14,30.880000000000017
3,12,Maui-Covenant,rohstoffe,28.48,14.0
3,12,Maui-Covenant,industrieteile,42.73,20.499999999999993
3,12,Maui-Covenant,energie,38.14,9.5
3,12,Maui-Covenant,luxus,81.25,14.0
3,12,Maui-Covenant,biotech,80.82,55.567999999999984
3,12,Maui-Covenant,core_daten,111.74,26.0
3,12,Maui-Covenant,relikte,150.01,26.0
3,12,Marsim,nahrung,22.19,6.9
3,12,Marsim,rohstoffe,37.79,10.5
3,12,Marsim,industrieteile,43.33,89.95
3,12,Marsim,energie,35.68,32.536000000000044
3,12,Marsim,luxus,81.96,31.0
3,12,Marsim,biotech,77.14,29.89999999999999
3,12,Marsim,core_daten,109.1,31.0
3,12,Marsim,relikte,151.06,31.0
3,12,Qom-Riyadh,nahrung,20.98,7.5
3,12,Qom-Riyadh,rohstoffe,27.65,28.0
3,12,Qom-Riyadh,industrieteile,42.25,25.2
3,12,Qom-Riyadh,energie,43.01,9.9
3,12,Qom-Riyadh,luxus,83.17,42.38799999999998
3,12,Qom-Riyadh,biotech,78.75,28.0
3,12,Qom-Riyadh,core_daten,113.84,85.55199999999996
3,12,Qom-Riyadh,relikte,151.35,28.0
3,12,Bressia,nahrung,24.21,2.2800000000000007
3,12,Bressia,rohstoffe,27.33,52.854054399999974
3,12,Bressia,industrieteile,43.37,7.590000000000001
3,12,Bressia,energie,34.32,33.036148799999985
3,12,Bressia,luxus,72.13,22.651999999999994
3,12,Bressia,biotech,74.74,23.4
3,12,Bressia,core_daten,117.73,25.0
3,12,Bressia,relikte,148.15,25.0
3,12,Hebron,nahrung,28.88,6.0
3,12,Hebron,rohstoffe,30.87,26.0
3,12,Hebron,industrieteile,46.81,23.2
3,12,Hebron,energie,41.04,4.399999999999994
3,12,Hebron,luxus,76.38,42.536
3,12,Hebron,biotech,97.13,9.5
3,12,Hebron,core_daten,116.4,26.0
3,12,Hebron,relikte,152.31,26.0
