run,seed,year,world,category,faction,farcaster,periphery,stability,prosperity,time_debt,hyperion_special
3,9,7,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.8520000000000002,0.0,False
3,9,7,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.9268000000000002,0.0,False
3,9,7,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.9725800000000001,3.8639999999999994,False
3,9,7,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.9420000000000001,0.0,False
3,9,7,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6280000000000001,0.0,False
3,9,7,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6620000000000001,0.0,False
3,9,7,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.6100000000000001,0.0,True
3,9,8,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.1201184384000005,5.01475072,False
3,9,8,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.9248110000000002,1.7388000000000035,False
3,9,8,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.9680000000000003,0.0,False
3,9,8,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.0145736,7.418879999999999,False
3,9,8,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.962523,0.7083999999999964,False
3,9,8,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6832000000000001,0.0,False
3,9,8,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6780000000000002,0.0,False
3,9,8,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.6260000000000001,0.0,True
3,9,9,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.1624169633280006,4.613570662400001,False
3,9,9,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.0274371200000003,1.5996960000000033,False
3,9,9,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.0100000000000005,0.0,False
3,9,9,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.0898117120000002,10.689369599999997,False
3,9,9,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.99085216,0.6517279999999966,False
3,9,9,Bressia,Grenzwelt,Hegemonie,False,True,0.61488,0.7123590000000002,5.9892,False
3,9,9,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6940000000000002,0.0,False
3,9,9,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.6660000000000001,0.0,True
3,9,10,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.2047556062617608,4.244485009408001,False
3,9,10,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.1058811504000003,3.274920320000003,False
3,9,10,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.0276000000000005,0.0,False
3,9,10,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.1647227750400002,13.698220031999998,False
3,9,10,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0191869872000001,0.599589759999997,False
3,9,10,Bressia,Grenzwelt,Hegemonie,False,True,0.61488,0.7257600800000003,5.510064000000001,False
3,9,10,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7212000000000002,0.0,False
3,9,10,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.7060000000000002,0.0,True
3,9,11,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.2471311577608202,3.9049262086553607,False
3,9,11,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.1843536583680003,3.012926694400003,False
3,9,11,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.0548000000000006,0.0,False
3,9,11,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.2944929530368001,16.46636242944,False
3,9,11,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0475270282240003,0.5516225791999972,False
3,9,11,Bressia,Grenzwelt,Hegemonie,False,True,0.61488,0.7577133736000004,7.072098880000007,False
3,9,11,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7384230000000002,0.7084000000000044,False
3,9,11,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.7613690400000003,3.8176320000000006,True
3,9,12,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.2893166651399548,5.653332111962932,False
3,9,12,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.2628523656985604,2.771892558848003,False
3,9,12,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.0769000000000006,0.0,False
3,9,12,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3311333637570562,19.0130534350848,False
3,9,12,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0797038659660805,2.0530927728639976,False
3,9,12,Bressia,Grenzwelt,Hegemonie,False,True,0.61488,0.8238061637120004,6.506330969600007,False
3,9,12,Hebron,Pilgerwelt,Hegemonie,False,True,0.6841999999999999,0.7620201600000003,5.546128000000003,False
3,9,12,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.7749872768000002,3.5122214400000007,True
3,9,13,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.337434666788804,5.201065543005898,False
3,9,13,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3845751764426757,2.550141154140163,False
3,9,13,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.1234000000000006,0.0,False
3,9,13,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3748786946564917,21.356009160278017,False
3,9,13,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.115098556688794,1.888845351034878,False
3,9,13,Bressia,Grenzwelt,Hegemonie,False,True,0.59976,0.8523145306150405,11.975024492032007,False
3,9,13,Hebron,Pilgerwelt,Hegemonie,False,True,0.6841999999999999,0.7926975472000003,6.132837760000002,False
3,9,13,Hyperion,Sonderwelt,Neutral,False,True,0.56356,0.8087445346560003,5.250827724800001,True
3,9,14,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.3642718934456999,4.784980299565426,False
3,9,14,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.362544985884586,2.34612986180895,False
3,9,14,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.1579000000000006,0.0,False
3,9,14,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3642643990839722,19.647528427455775,False
3,9,14,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.1601096721536908,1.7377377229520878,False
3,9,14,Bressia,Grenzwelt,Hegemonie,False,True,0.59976,0.9041479281658373,14.320742532669447,False
3,9,14,Hebron,Pilgerwelt,Hegemonie,False,True,0.6841999999999999,0.8315752634240003,11.245010739200005,False
3,9,14,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,0.8393166918835203,11.700953506816,True
3,9,15,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.3347615019700436,4.402181875600192,False
3,9,15,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.377685387013819,2.158439472864234,False
3,9,15,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.2184800000000007,0.0,False
3,9,15,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3570872471572544,21.939726153259315,False
3,9,15,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.1955358983813957,1.5987187051159208,False
3,9,15,Bressia,Grenzwelt,Hegemonie,False,True,0.59976,0.9345261539125704,14.276323130055891,False
3,9,15,Hebron,Pilgerwelt,Hegemonie,False,True,0.6679999999999999,0.8927617623500803,18.524209880064003,False
3,9,15,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,0.8567408365328387,11.77466922627072,True
3,9,16,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.34033978181244,7.914007325552176,False
3,9,16,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3059881560527136,3.788964315035095,False
3,9,16,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.2608750000000006,0.9659999999999999,False
3,9,16,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.326206027384674,20.18454806099857,False
3,9,16,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.2236080265108844,3.0164212087066473,False
3,9,16,Bressia,Grenzwelt,Hegemonie,False,True,0.59976,1.031498521599565,13.13421727965142,False
3,9,16,Hebron,Pilgerwelt,Hegemonie,False,True,0.6679999999999999,0.9201453413620739,20.391073089658885,False
3,9,16,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,0.8983433696102117,14.696695688169063,True
3,9,17,Lusus,Kernwelt,Hegemonie,True,False,0.8408,1.3562949596034448,9.246371648307994,False
3,9,17,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3769171035684966,3.4858471698322875,False
3,9,17,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3074184000000006,0.88872,False
3,9,17,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3485335643939003,22.433784216118685,False
3,9,17,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.2568823843900137,4.320707512010116,False
3,9,17,Bressia,Grenzwelt,Hegemonie,False,True,0.5846399999999999,1.0954830806715998,15.947479897279306,False
3,9,17,Hebron,Pilgerwelt,Hegemonie,False,True,0.6679999999999999,0.9367942340531081,19.790187242486176,False
3,9,17,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,0.9236485000413948,16.328800033115538,True
3,9,18,Lusus,Kernwelt,Hegemonie,True,False,0.8408,1.3162753628351693,8.506661916443354,False
3,9,18,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3417560472830168,3.2069793962457047,False
3,9,18,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.329266128,1.7836223999999998,False
3,9,18,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3795556023783886,21.60508147882919,False
3,9,18,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.2704503136388126,3.9750509110493066,False
3,9,18,Bressia,Grenzwelt,Hegemonie,False,True,0.5846399999999999,1.1409334278818721,17.97540150549696,False
3,9,18,Hebron,Pilgerwelt,Hegemonie,False,True,0.6679999999999999,0.9595032153288595,19.237372263087284,False
3,9,18,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,0.9574866600380832,19.741728030466295,True
3,9,19,Lusus,Kernwelt,Hegemonie,True,False,0.8408,1.3090413338083557,7.8261289631278865,False
3,9,19,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3423353020603754,2.9504210445460486,False
3,9,19,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.31944063776,2.284932608,False
3,9,19,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3488314918521171,19.876674960522855,False
3,9,19,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.3256528085477077,3.6570468381653622,False
3,9,19,Bressia,Grenzwelt,Hegemonie,False,True,0.5846399999999999,1.1531358877313225,16.537369385057204,False
3,9,19,Hebron,Pilgerwelt,Hegemonie,False,True,0.6679999999999999,0.9865394781025508,18.7287824820403,False
3,9,19,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,0.9741067272350367,19.172181788028993,True
3,9,20,Lusus,Kernwelt,Hegemonie,True,False,0.8408,1.3153587030716873,9.049025500477654,False
3,9,20,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3387569578955454,4.517587360982365,False
3,9,20,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3097315067392,2.10213799936,False
3,9,20,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.3305643325039478,22.150540963681028,False
3,9,20,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.3223542953161835,3.3644830911121333,False
3,9,20,Bressia,Grenzwelt,Hegemonie,False,True,0.5675999999999999,1.1797291411928166,17.416859834252627,False
3,9,20,Hebron,Pilgerwelt,Hegemonie,False,True,0.6499999999999999,1.0397777598543467,18.65500788347708,False
3,9,20,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,0.9907837490562338,18.648199244986674,True
3,9,21,Lusus,Kernwelt,Hegemonie,True,False,0.816728,1.3218150974499523,8.325103460439442,False
3,9,21,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.3562002412639018,5.959380372103776,False
3,9,21,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.309679786200064,2.5779669594112002,False
3,9,21,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.326756945903632,20.378497686586545,False
3,9,21,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.317977740250889,4.015208891823162,False
3,9,21,Bressia,Grenzwelt,Hegemonie,False,True,0.5479199999999999,1.1924630232093916,16.023511047512418,False
3,9,21,Hebron,Pilgerwelt,Hegemonie,False,True,0.6318239999999999,1.044011419065999,18.587135252798916,False
3,9,21,Hyperion,Sonderwelt,Neutral,False,True,0.5456799999999999,1.0187131691317353,18.16613530538774,True
3,9,22,Lusus,Kernwelt,Hegemonie,True,False,0.816728,1.297167489653956,7.659095183604286,False
3,9,22,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.821243088,1.3411283483147898,8.200391343935472,False
3,9,22,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3096322033040588,3.0157296026583045,False
3,9,22,Marsim,Industriewelt,Hegemonie,True,False,0.7544000000000001,1.3516541502313415,18.748217871659623,False
3,9,22,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.3279984791108177,3.6939921804773097,False
3,9,22,Bressia,Grenzwelt,Hegemonie,False,True,0.5282399999999998,1.2068449377046404,17.338238163711424,False
3,9,22,Hebron,Pilgerwelt,Hegemonie,False,True,0.596048,1.042780705540719,18.130564432575003,False
3,9,22,Hyperion,Sonderwelt,Neutral,False,True,0.528288,1.0465767956011964,17.722636480956723,True
3,9,23,Lusus,Kernwelt,Hegemonie,True,False,0.7728361952,1.3209263586795956,7.955605924115943,False
3,9,23,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.821243088,1.3318929110992064,7.544360036420635,False
3,9,23,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3096584270397342,2.7744712344456404,False
3,9,23,Marsim,Industriewelt,Hegemonie,True,False,0.7544000000000001,1.3480930182128343,21.112360441926853,False
3,9,23,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.2976306007819522,3.398472806039125,False
3,9,23,Bressia,Grenzwelt,Hegemonie,False,True,0.5097839999999998,1.2358607931343815,16.32356409822411,False
3,9,23,Hebron,Pilgerwelt,Hegemonie,False,True,0.5580480000000001,1.0296556490974613,17.710519277969006,False
3,9,23,Hyperion,Sonderwelt,Neutral,False,True,0.43040799999999996,1.049238771953101,17.314617562480187,True
3,9,24,Lusus,Kernwelt,Hegemonie,True,False,0.7728361952,1.3276044394075885,7.319157450186668,False
3,9,24,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.8043693408,1.3423541240203578,7.845057609826983,False
3,9,24,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.3096825528765554,2.552513535689989,False
3,9,24,Marsim,Industriewelt,Hegemonie,True,False,0.7544000000000001,1.3380046039558076,19.423371606572704,False
3,9,24,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.7634227840000001,1.3173498415013485,3.1265949815559955,False
3,9,24,Bressia,Grenzwelt,Hegemonie,False,True,0.4912604751167998,1.240896466228271,15.390063957975784,False
3,9,24,Hebron,Pilgerwelt,Hegemonie,False,True,0.5200480000000002,1.0165725971696644,17.324077735731485,False
3,9,24,Hyperion,Sonderwelt,Neutral,False,True,0.395568,1.0384715501968529,16.939240157481773,True
3,9,25,Lusus,Kernwelt,Hegemonie,True,False,0.7301978367999999,1.3371274405956604,7.632860987481327,False
3,9,25,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.8043693408,1.3056154942390172,7.217453001040825,False
3,9,25,Maui-Covenant,Templarwelt,Templars,True,False,0.883486,1.306569248646431,2.34831245283479,False
3,9,25,Marsim,Industriewelt,Hegemonie,True,False,0.73428,1.3372455028393428,17.86950187804689,False
3,9,25,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.743622784,1.3238073405018447,2.876467383031516,False
3,9,25,Bressia,Grenzwelt,Hegemonie,False,True,0.47273695023359985,1.2657310337682695,17.462578841337724,False
3,9,25,Hebron,Pilgerwelt,Hegemonie,False,True,0.4820480000000002,1.003528189396091,16.968551516872967,False
3,9,25,Hyperion,Sonderwelt,Neutral,False,True,0.359328,1.0266918661811046,16.593892944883233,True
3,9,26,Lusus,Kernwelt,Hegemonie,True,False,0.7068778367999999,1.314198988701252,7.022232108482821,False
3,9,26,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.78743547936,1.3022278586198959,6.64005676095756,False
3,9,26,Maui-Covenant,Templarwelt,Templars,True,False,0.865486,1.3118355351547162,2.160447456608007,False
3,9,26,Marsim,Industriewelt,Hegemonie,True,False,0.71208,1.3266364578121952,20.303941727803142,False
3,9,26,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.723822784,1.303312353261697,2.646349992388995,False
3,9,26,Bressia,Grenzwelt,Hegemonie,False,True,0.4530569502335999,1.2800289739605282,16.065572534030707,False
3,9,26,Hebron,Pilgerwelt,Hegemonie,False,True,0.44404800000000016,1.0025193342444036,16.641467395523133,False
3,9,26,Hyperion,Sonderwelt,Neutral,False,True,0.323088,1.0284229633375737,19.238188087591755,True
3,9,27,Lusus,Kernwelt,Hegemonie,True,False,0.6649885987990981,1.3172935856884753,6.460453539804195,False
3,9,27,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7668354793600001,1.3972393744495673,6.997755063980139,False
3,9,27,Maui-Covenant,Templarwelt,Templars,True,False,0.847486,1.3053411216543391,2.6316116600793666,False
3,9,27,Marsim,Industriewelt,Hegemonie,True,False,0.68988,1.3760130938272197,18.679626389578893,False
3,9,27,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.704022784,1.2921353650007612,2.4346419929978755,False
3,9,27,Bressia,Grenzwelt,Hegemonie,False,True,0.4333769502335999,1.2971805749084206,18.021651818693083,False
3,9,27,Hebron,Pilgerwelt,Hegemonie,False,True,0.40604800000000013,0.9998151875048513,16.340550003881283,False
3,9,27,Hyperion,Sonderwelt,Neutral,False,True,0.305208,1.0485133845288146,22.572925040584416,True
3,9,28,Lusus,Kernwelt,Hegemonie,True,False,0.6435885987990981,1.3112866443209772,6.827197054119043,False
3,9,28,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7668354793600001,1.3484214399449939,6.437934658861728,False
3,9,28,Maui-Covenant,Templarwelt,Templars,True,False,0.829486,1.3116508052339917,3.0650827272730177,False
3,9,28,Marsim,Industriewelt,Hegemonie,True,False,0.68988,1.344855605361042,17.18525627841258,False
3,9,28,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.666502784,1.3008773756014613,2.2398706335580454,False
3,9,28,Bressia,Grenzwelt,Hegemonie,False,True,0.4169231772130559,1.3169682080945233,17.681159673197637,False
3,9,28,Hebron,Pilgerwelt,Hegemonie,False,True,0.3680480000000001,0.9882764228226079,16.373021691244894,False
3,9,28,Hyperion,Sonderwelt,Neutral,False,True,0.305208,1.0648503320247562,21.77688303733766,True
3,9,29,Lusus,Kernwelt,Hegemonie,True,False,0.6194271819990982,1.321910355094588,6.28102128978952,False
3,9,29,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7497777911981963,1.3448061558641529,5.92289988615279,False
3,9,29,Maui-Covenant,Templarwelt,Templars,True,False,0.8114859999999999,1.3052342581272725,2.8198761090911764,False
3,9,29,Marsim,Industriewelt,Hegemonie,True,False,0.6724800000000001,1.3377450423721589,19.674435776139575,False
3,9,29,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.6467027839999999,1.2921760129366442,2.060680982873402,False
3,9,29,Bressia,Grenzwelt,Hegemonie,False,True,0.3972431772130559,1.3256923149703983,16.26666689934183,False
3,9,29,Hebron,Pilgerwelt,Hegemonie,False,True,0.33100860772569607,0.9907453459877783,19.324079472592,False
3,9,29,Hyperion,Sonderwelt,Neutral,False,True,0.2893268030381962,1.0686059859996695,21.04452439435065,True
3,9,30,Lusus,Kernwelt,Hegemonie,True,False,0.6007130026372944,1.3088582633496684,5.778539586606359,False
3,9,30,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.7291777911981964,1.3388473535618903,6.322874229833154,False
3,9,30,Maui-Covenant,Templarwelt,Templars,True,False,0.7934859999999999,1.323015578789091,2.5942860203638825,False
3,9,30,Marsim,Industriewelt,Hegemonie,True,False,0.6502800000000001,1.3263384844223862,20.998480914048407,False
3,9,30,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.6269027839999999,1.3038499448383567,1.8958265042435298,False
3,9,30,Bressia,Grenzwelt,Hegemonie,False,True,0.37756317721305593,1.3538088942357838,22.44017173779448,False
3,9,30,Hebron,Pilgerwelt,Hegemonie,False,True,0.31256921545139205,0.9942387219055704,19.098095530341592,False
3,9,30,Hyperion,Sonderwelt,Neutral,False,True,0.2709668030381962,1.0705757735602344,20.370754442802596,True
4,10,1,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.916,0.0,False
4,10,1,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.736,0.0,False
4,10,1,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.716,0.0,False
4,10,1,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.796,0.0,False
4,10,1,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.846,0.0,False
4,10,1,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.516,0.0,False
4,10,1,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.5660000000000001,0.0,False
4,10,1,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.466,0.0,True
4,10,2,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.932,0.0,False
4,10,2,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.752,0.0,False
4,10,2,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.732,0.0,False
4,10,2,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.812,0.0,False
4,10,2,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.862,0.0,False
4,10,2,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.532,0.0,False
4,10,2,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.5820000000000001,0.0,False
4,10,2,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.48200000000000004,0.0,True
4,10,3,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.9480000000000001,0.0,False
4,10,3,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.768,0.0,False
4,10,3,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.748,0.0,False
4,10,3,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.8280000000000001,0.0,False
4,10,3,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.878,0.0,False
4,10,3,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.548,0.0,False
4,10,3,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.5980000000000001,0.0,False
4,10,3,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.49800000000000005,0.0,True
4,10,4,Lusus,Kernwelt,Hegemonie,True,False,0.86,0.9769000000000001,0.0,False
4,10,4,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.8012,0.0,False
4,10,4,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.764,0.0,False
4,10,4,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.852255,2.254,False
4,10,4,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.894,0.0,False
4,10,4,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.5780000000000001,0.0,False
4,10,4,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6140000000000001,0.0,False
4,10,4,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.514,0.0,True
4,10,5,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.009652,4.121600000000001,False
4,10,5,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.8412000000000001,0.0,False
4,10,5,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.78,0.0,False
4,10,5,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.8840296,2.07368,False
4,10,5,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.91,0.0,False
4,10,5,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.5940000000000001,0.0,False
4,10,5,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6520000000000001,0.0,False
4,10,5,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.5336,0.0,True
4,10,6,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.0424398400000001,3.791872000000001,False
4,10,6,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.8588000000000001,0.0,False
4,10,6,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.8440000000000001,0.0,False
4,10,6,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.915822232,1.9077856,False
4,10,6,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.926,0.0,False
4,10,6,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6100000000000001,0.0,False
4,10,6,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6680000000000001,0.0,False
4,10,6,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.5496,0.0,True
4,10,7,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.0785606528000002,3.488522240000001,False
4,10,7,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.9380000000000002,0.0,False
4,10,7,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.8600000000000001,0.0,False
4,10,7,Marsim,Industriewelt,Hegemonie,True,False,0.77,0.96613145344,1.7551627520000002,False
4,10,7,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.9472,0.0,False
4,10,7,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6260000000000001,0.0,False
4,10,7,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.6840000000000002,0.0,False
4,10,7,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.5656,0.0,True
4,10,8,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.1207878005760004,5.2702404608,False
4,10,8,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,0.9696110000000002,1.7388000000000035,False
4,10,8,Maui-Covenant,Templarwelt,Templars,True,False,0.9,0.9480000000000002,0.0,False
4,10,8,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.0087559371648,1.6147497318400001,False
4,10,8,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,0.982423,0.7083999999999964,False
4,10,8,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6700000000000002,0.0,False
4,10,8,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7000000000000002,0.0,False
4,10,8,Hyperion,Sonderwelt,Neutral,False,True,0.58,0.5816,0.0,True
4,10,9,Lusus,Kernwelt,Hegemonie,True,False,0.86,1.1683759765299206,4.848621223936,False
4,10,9,Tau Ceti,Agrarwelt,Hegemonie,True,False,0.84,1.0018371200000002,1.5996960000000033,False
4,10,9,Maui-Covenant,Templarwelt,Templars,True,False,0.9,1.0360000000000003,0.0,False
4,10,9,Marsim,Industriewelt,Hegemonie,True,False,0.77,1.0957744621916161,5.3495697532927995,False
4,10,9,Qom-Riyadh,Datenwelt,TechnoCore,True,False,0.8,1.0107521600000002,0.6517279999999966,False
4,10,9,Bressia,Grenzwelt,Hegemonie,False,True,0.63,0.6860000000000002,0.0,False
4,10,9,Hebron,Pilgerwelt,Hegemonie,False,True,0.7,0.7315800000000002,3.8639999999999994,False
